data,catalyst,catalyst content,promote,promote content,preparation method, calcTemperature,calc Time,red Temperature,red Time,red H2,support1,support1_content,support2,support2_content,react Temperature,reac CH4,reac CO2,reac1,reac1_content,GHSV ,Time on stream,CH4 Conversion
156,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.9,La2O3,0.1,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,400,84.1673
157,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.9,La2O3,0.1,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,440,84.3908
158,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.9,La2O3,0.1,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,500,84.0126
159,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.9,La2O3,0.1,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,540,83.9616
160,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.8,La2O3,0.2,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,30,83.9115
161,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.8,La2O3,0.2,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,70,84.4642
162,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.8,La2O3,0.2,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,120,83.6459
163,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.8,La2O3,0.2,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,160,83.4303
164,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.8,La2O3,0.2,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,200,82.9404
165,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.8,La2O3,0.2,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,240,83.0541
166,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.8,La2O3,0.2,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,300,83.06
167,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.8,La2O3,0.2,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,350,83.3394
168,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.8,La2O3,0.2,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,400,83.5089
169,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.8,La2O3,0.2,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,440,82.5798
170,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.8,La2O3,0.2,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,500,82.5858
171,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.8,La2O3,0.2,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,540,83.3031
172,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.7,La2O3,0.3,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,30,82.759
173,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.7,La2O3,0.3,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,70,83.3118
174,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.7,La2O3,0.3,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,120,82.713
175,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.7,La2O3,0.3,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,160,83.3755
176,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.7,La2O3,0.3,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,200,82.9402
177,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.7,La2O3,0.3,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,240,83.6027
178,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.7,La2O3,0.3,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,300,83.5539
179,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.7,La2O3,0.3,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,350,83.943
180,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.7,La2O3,0.3,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,400,83.0149
181,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.7,La2O3,0.3,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,440,83.6225
182,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.7,La2O3,0.3,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,500,83.4088
183,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),0.7,La2O3,0.3,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,540,83.1385
184,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,30,80.6736
185,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,70,80.8971
186,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,120,81.0667
187,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,160,81.1255
188,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,200,80.032
189,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,240,79.9261
190,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,300,79.6575
191,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,350,79.6624
192,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,400,80.7101
193,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,440,80.4944
194,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,500,79.8966
195,Ni,5,0,0,Wet impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,540,79.681
196,Ni,5,0,0,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,500,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,10.2
197,Ni,5,0,0,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,600,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,42
198,Ni,5,0,0,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,80.7
199,La,0.5,Ni,5,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,500,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,11.7
200,La,0.5,Ni,5,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,600,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,42.4
201,La,0.5,Ni,5,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,80.1
202,La,1,Ni,5,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,500,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,14.9
203,La,1,Ni,5,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,600,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,43.2
204,La,1,Ni,5,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,79.9
205,La,2,Ni,5,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,500,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,15.1
206,La,2,Ni,5,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,600,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,45.3
207,La,2,Ni,5,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,81.5
208,La,4,Ni,5,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,500,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,7.94
209,La,4,Ni,5,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,600,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,37.2
210,La,4,Ni,5,Co-impregnation,700,2,650,2,100,Al2O3(Gamma),1,0,0,700,45.45454545,45.45454545,reac N2 %vol,9.090909091,16.66666667,60,75.3
211,Ni,10,0,0,Incipient to wetness impregnation,500,2,500,1,100,Al2O3(Gamma),1,0,0,700,44,47.2,reac Ar %vol,8.8,5,480,62.567
212,La,1,Ni,10,Incipient to wetness impregnation,500,2,500,1,100,Al2O3(Gamma),1,0,0,700,44,47.2,reac Ar %vol,8.8,5,480,61.341
213,La,3,Ni,10,Incipient to wetness impregnation,500,2,500,1,100,Al2O3(Gamma),1,0,0,700,44,47.2,reac Ar %vol,8.8,5,480,58.1226
214,La,5,Ni,10,Incipient to wetness impregnation,500,2,500,1,100,Al2O3(Gamma),1,0,0,700,44,47.2,reac Ar %vol,8.8,5,480,58.1226
215,La,7,Ni,10,Incipient to wetness impregnation,500,2,500,1,100,Al2O3(Gamma),1,0,0,700,44,47.2,reac Ar %vol,8.8,5,480,58.1226
216,La,9,Ni,10,Incipient to wetness impregnation,500,2,500,1,100,Al2O3(Gamma),1,0,0,700,44,47.2,reac Ar %vol,8.8,5,480,57.5096
217,La,3,Ni,10,Co-impregnation,500,2,500,1,100,Al2O3(Gamma),1,0,0,700,44,47.2,reac Ar %vol,8.8,5,480,58.0275
218,La,3,Ni,10,Incipient to wetness impregnation,500,2,500,1,100,Al2O3(Gamma),1,0,0,700,44,47.2,reac Ar %vol,8.8,5,480,55.1376
219,La,3,Ni,10,Incipient to wetness impregnation,500,2,500,1,100,Al2O3(Gamma),1,0,0,700,44,47.2,reac Ar %vol,8.8,5,480,58.9908
220,Ni,5,0,0,Incipient to wetness impregnation,500,3,500,3,60,Al2O3(Gamma),1,0,0,700,44.44444444,55.55555556,NULL,0,9.636363636,60,7
221,Ni,10,0,0,Incipient to wetness impregnation,500,3,500,3,60,Al2O3(Gamma),1,0,0,700,44.44444444,55.55555556,NULL,0,9.636363636,60,26.6
222,Ni,15,0,0,Incipient to wetness impregnation,500,3,500,3,60,Al2O3(Gamma),1,0,0,700,44.44444444,55.55555556,NULL,0,9.636363636,60,63
223,Ni,20,0,0,Incipient to wetness impregnation,500,3,500,3,60,Al2O3(Gamma),1,0,0,700,44.44444444,55.55555556,NULL,0,9.636363636,60,65.1
224,Ni,25,0,0,Incipient to wetness impregnation,500,3,500,3,60,Al2O3(Gamma),1,0,0,700,44.44444444,55.55555556,NULL,0,9.636363636,60,63.4
225,Ni,15,0,0,Incipient to wetness impregnation,500,3,500,3,60,Al2O3(Gamma),1,0,0,500,44.44444444,55.55555556,NULL,0,9.636363636,60,6.30824
226,Ni,15,0,0,Incipient to wetness impregnation,500,3,500,3,60,Al2O3(Gamma),1,0,0,600,44.44444444,55.55555556,NULL,0,9.636363636,60,37.1321
227,Ni,15,0,0,Incipient to wetness impregnation,500,3,500,3,60,Al2O3(Gamma),1,0,0,700,44.44444444,55.55555556,NULL,0,9.636363636,60,63.3681
228,Ni,15,Zr,3.701509495,Co-impregnation,500,3,500,3,60,Al2O3(Gamma),1,0,0,700,44.44444444,55.55555556,NULL,0,9.636363636,60,63.4
229,Ni,15,Zr,7.40301899,Co-impregnation,500,3,500,3,60,Al2O3(Gamma),1,0,0,700,44.44444444,55.55555556,NULL,0,9.636363636,60,71.3
230,Ni,15,Zr,11.10452849,Co-impregnation,500,3,500,3,60,Al2O3(Gamma),1,0,0,700,44.44444444,55.55555556,NULL,0,9.636363636,60,55.2
231,Ni,15,Zr,7.40301899,Sequential impregnation,500,3,500,3,60,Al2O3(Gamma),1,0,0,700,44.44444444,55.55555556,NULL,0,9.636363636,60,60.5
232,Ni,3,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,4.285714286,30,30.1287
233,Ni,3,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,650,50,50,NULL,0,4.285714286,30,42.7758
234,Ni,3,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,4.285714286,30,56.8013
235,Ni,7,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,4.285714286,30,38.0332
236,Ni,7,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,650,50,50,NULL,0,4.285714286,30,53.4375
237,Ni,7,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,4.285714286,30,68.5662
238,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,4.285714286,30,41.5258
239,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,650,50,50,NULL,0,4.285714286,30,56.2868
240,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,4.285714286,30,71.6912
241,Ni,15,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,4.285714286,30,40.3309
242,Ni,15,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,650,50,50,NULL,0,4.285714286,30,55
243,Ni,15,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,4.285714286,30,70.4044
244,Ni,25,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,4.285714286,30,34.8162
245,Ni,25,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,650,50,50,NULL,0,4.285714286,30,52.1508
246,Ni,25,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,4.285714286,30,67.3713
247,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,20,80,NULL,0,4.285714286,30,96.55
248,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,25,75,NULL,0,4.285714286,30,94.3
249,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,33.33333333,66.66666667,NULL,0,4.285714286,30,86.94
250,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,4.285714286,30,66.88
251,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,66.66666667,33.33333333,NULL,0,4.285714286,30,45.64
252,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,10,30,74.79
253,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,6,30,74.51
254,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,4.285714286,30,68.83
255,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,30,66.14
256,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,2.727272727,30,63.79
257,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,66.66666667,33.33333333,NULL,0,4.285714286,60,13.6047
258,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,66.66666667,33.33333333,NULL,0,4.285714286,120,18.5756
259,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,66.66666667,33.33333333,NULL,0,4.285714286,180,19.3605
260,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,66.66666667,33.33333333,NULL,0,4.285714286,240,18.314
261,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,66.66666667,33.33333333,NULL,0,4.285714286,300,18.5756
262,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,4.285714286,60,25.6395
263,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,4.285714286,120,25.9012
264,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,4.285714286,180,25.9012
265,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,4.285714286,240,25.6395
266,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,4.285714286,300,25.1163
267,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,33.33333333,66.66666667,NULL,0,4.285714286,60,55.2035
268,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,33.33333333,66.66666667,NULL,0,4.285714286,120,55.7267
269,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,33.33333333,66.66666667,NULL,0,4.285714286,180,55.7267
270,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,33.33333333,66.66666667,NULL,0,4.285714286,240,55.4651
271,Ni,10,0,0,Co-precipitation,700,4,700,2,100,Nanocrystalline MgO,1,0,0,600,33.33333333,66.66666667,NULL,0,4.285714286,300,55.4651
272,Ni,9,Y-promoter,9,Sol-gel,550,6,700,1,100,SBA-15,1,0,0,600,50,50,NULL,0,2.5,60,45.445
273,Ni,9,Y-promoter,9,Sol-gel,550,6,700,1,100,SBA-15,1,0,0,650,50,50,NULL,0,2.5,60,66.4441
274,Ni,9,Y-promoter,9,Sol-gel,550,6,700,1,100,SBA-15,1,0,0,700,50,50,NULL,0,2.5,60,81.8632
275,Ni,9,Y-promoter,9,Sol-gel,550,6,700,1,100,SBA-15,1,0,0,750,50,50,NULL,0,2.5,60,92.2114
276,Ni,9,Y-promoter,9,Sol-gel,550,6,700,1,100,SBA-15,1,0,0,800,50,50,NULL,0,2.5,60,96.2174
277,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,30,57.8358
278,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,90,57.3881
279,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,120,57.9851
280,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,150,57.2388
281,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,180,57.2388
282,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,270,56.6418
283,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,300,56.4925
284,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,420,55.1493
285,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,450,55.2239
286,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,480,54.6269
287,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,510,54.9254
288,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,540,54.7761
289,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,570,54.7015
290,Ni,7.858099063,0,0,Sol-gel,550,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,600,55.4478
291,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,30,65.0746
292,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,90,65.3731
293,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,120,65.3731
294,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,150,65.4478
295,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,180,65.6716
296,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,270,65.0746
297,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,300,65.6716
298,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,420,64.9254
299,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,450,65.1493
300,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,480,65
301,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,510,64.8507
302,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,540,64.5522
303,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,570,64.3284
304,Ni,7.858099063,0,0,Sol-gel,700,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,600,64.4776
305,Ni,7.858099063,0,0,Sol-gel,850,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,30,58.209
306,Ni,7.858099063,0,0,Sol-gel,850,5,700,1,100,SiO2,0.5,TiO2,0.5,700,50,50,NULL,0,1.666666667,90,59.7015
307,Ni,1,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,500,20,20,reac N2 %vol,60,0.5,90,4.5
308,Ni,1,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,500,20,20,reac N2 %vol,60,0.5,125,3.7
309,Ni,3,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,500,20,20,reac N2 %vol,60,0.5,90,7.7
310,Ni,3,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,500,20,20,reac N2 %vol,60,0.5,125,6.1
311,Ni,6,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,500,20,20,reac N2 %vol,60,0.5,90,10.9
312,Ni,6,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,500,20,20,reac N2 %vol,60,0.5,125,6.5
313,Ni,12,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,500,20,20,reac N2 %vol,60,0.5,90,13.7
314,Ni,12,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,500,20,20,reac N2 %vol,60,0.5,125,10.5
315,Ni,6,0,0,Wet impregnation,550,4,500,1,10,ZSM-5,1,0,0,500,20,20,reac N2 %vol,60,0.5,90,7.9
316,Ni,6,0,0,Wet impregnation,550,4,500,1,10,ZSM-5,1,0,0,500,20,20,reac N2 %vol,60,0.5,125,5.9
317,Ni,6,Pt,0.3,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,500,20,20,reac N2 %vol,60,0.5,90,9.9
318,Ni,6,Pt,0.3,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,500,20,20,reac N2 %vol,60,0.5,125,6.3
319,Ni,1,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,600,20,20,reac N2 %vol,60,0.5,90,18
320,Ni,1,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,600,20,20,reac N2 %vol,60,0.5,125,15
321,Ni,3,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,600,20,20,reac N2 %vol,60,0.5,90,26.7
322,Ni,3,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,600,20,20,reac N2 %vol,60,0.5,125,22.4
323,Ni,6,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,600,20,20,reac N2 %vol,60,0.5,90,29.9
324,Ni,6,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,600,20,20,reac N2 %vol,60,0.5,125,28.4
325,Ni,12,Pt,0.5,Sequential impregnation,550,4,500,1,10,ZSM-5,1,0,0,600,20,20,reac N2 %vol,60,0.5,90,53.8
